financial_year,council,population,premises_residential,premises_with_garbage_service_residential,garbage_service_frequency,garbage_collected_total_tonnes,kerbside_organics_premises_residential,kerbside_organics_bin_frequency,kerbside_organics_fogo_included,kerbside_organics_collected_tonnes,Year,Estimated resident population (no.),Population density (persons/km2),Estimated resident population - males (no.),Estimated resident population - females (no.),Median age - males (years),Median age - females (years),Median age - persons (years),Working age population (aged 15-64 years) (no.),Working age population (aged 15-64 years) (%),Males - 0-4 years (no.),Males - 5-9 years (no.),Males - 10-14 years (no.),Males - 15-19 years (no.),Males - 20-24 years (no.),Males - 25-29 years (no.),Males - 30-34 years (no.),Males - 35-39 years (no.),Males - 40-44 years (no.),Males - 45-49 years (no.),Males - 50-54 years (no.),Males - 55-59 years (no.),Males - 60-64 years (no.),Males - 65-69 years (no.),Males - 70-74 years (no.),Males - 75-79 years (no.),Males - 80-84 years (no.),Males - 85 and over (no.),Males - 0-4 years (%),Males - 5-9 years (%),Males - 10-14 years (%),Males - 15-19 years (%),Males - 20-24 years (%),Males - 25-29 years (%),Males - 30-34 years (%),Males - 35-39 years (%),Males - 40-44 years (%),Males - 45-49 years (%),Males - 50-54 years (%),Males - 55-59 years (%),Males - 60-64 years (%),Males - 65-69 years (%),Males - 70-74 years (%),Males - 75-79 years (%),Males - 80-84 years (%),Males - 85 and over (%),Females - 0-4 years (no.),Females - 5-9 years (no.),Females - 10-14 years (no.),Females - 15-19 years (no.),Females - 20-24 years (no.),Females - 25-29 years (no.),Females - 30-34 years (no.),Females - 35-39 years (no.),Females - 40-44 years (no.),Females - 45-49 years (no.),Females - 50-54 years (no.),Females - 55-59 years (no.),Females - 60-64 years (no.),Females - 65-69 years (no.),Females - 70-74 years (no.),Females - 75-79 years (no.),Females - 80-84 years (no.),Females - 85 and over (no.),Females - 0-4 years (%),Females - 5-9 years (%),Females - 10-14 years (%),Females - 15-19 years (%),Females - 20-24 years (%),Females - 25-29 years (%),Females - 30-34 years (%),Females - 35-39 years (%),Females - 40-44 years (%),Females - 45-49 years (%),Females - 50-54 years (%),Females - 55-59 years (%),Females - 60-64 years (%),Females - 65-69 years (%),Females - 70-74 years (%),Females - 75-79 years (%),Females - 80-84 years (%),Females - 85 and over (%),Persons - 0-4 years (no.),Persons - 5-9 years (no.),Persons - 10-14 years (no.),Persons - 15-19 years (no.),Persons - 20-24 years (no.),Persons - 25-29 years (no.),Persons - 30-34 years (no.),Persons - 35-39 years (no.),Persons - 40-44 years (no.),Persons - 45-49 years (no.),Persons - 50-54 years (no.),Persons - 55-59 years (no.),Persons - 60-64 years (no.),Persons - 65-69 years (no.),Persons - 70-74 years (no.),Persons - 75-79 years (no.),Persons - 80-84 years (no.),Persons - 85 and over (no.),Persons - 0-4 years (%),Persons - 5-9 years (%),Persons - 10-14 years (%),Persons - 15-19 years (%),Persons - 20-24 years (%),Persons - 25-29 years (%),Persons - 30-34 years (%),Persons - 35-39 years (%),Persons - 40-44 years (%),Persons - 45-49 years (%),Persons - 50-54 years (%),Persons - 55-59 years (%),Persons - 60-64 years (%),Persons - 65-69 years (%),Persons - 70-74 years (%),Persons - 75-79 years (%),Persons - 80-84 years (%),Persons - 85 and over (%),Births (no.),Total fertility rate (births per female) (rate),Deaths (no.),"Standardised death rate (per 1,000 people) (rate)",Internal arrivals (no.),Internal departures (no.),Net internal migration (no.),Overseas arrivals (no.),Overseas departures (no.),Net overseas migration (no.),Aboriginal and Torres Strait Islander Peoples (no.),Aboriginal and Torres Strait Islander Peoples (%),Born in Oceania and Antarctica (excluding Australia) (%),Born in North-West Europe (%),Born in Southern and Eastern Europe (%),Born in North Africa and the Middle East (%),Born in South-East Asia (%),Born in North-East Asia (%),Born in Southern and Central Asia (%),Born in Americas (%),Born in Sub-Saharan Africa (%),Total born overseas (no.),Total born overseas (%),Buddhism (%),Christianity (%),Hinduism (%),Islam (%),Judaism (%),Other religions (%),"Secular beliefs, other spiritual beliefs or no religion (%)",Religious affiliation inadequately described or not stated (%),Australian citizen (no.),Not an Australian citizen (no.),Australian citizenship not stated (no.),Australian citizen (%),Not an Australian citizen (%),Australian citizenship not stated (%),Speaks a language other than English at home (no.),Speaks a language other than English at home (%),Currently serving in the Australian Defence Force (no.),Previously served in the Australian Defence Force (no.),Currently serving in the Australian Defence Force (%),Previously served in the Australian Defence Force (%),Code,year_of_income,Employee income earners (no.),Employee income earners - median age (years),Total employee income ($m),Median employee income ($),Mean employee income ($),Employee income as main source of income (%),Own unincorporated business income earners (no.),Own unincorporated business income earners - median age (years),Total own unincorporated business income ($m),Median own unincorporated business income ($),Mean own unincorporated business income ($),Own unincorporated business income as main source of income (%),Investment income earners (no.),Investment income earners - median age (years),Total investment income ($m),Median investment income ($),Mean investment income ($),Investment income as main source of income (%),Superannuation and annuity income earners (no.),Superannuation and annuity income earners - median age (years),Total superannuation and annuity income ($m),Median superannuation and annuity income ($),Mean superannuation and annuity income ($),Superannuation and annuity income as main source of income (%),Total income earners (excl. Government pensions and allowances) (no.),Total income earners (excl. Government pensions and allowances) - median age (years),Total income (excl. Government pensions and allowances) ($m),Median total income (excl. Government pensions and allowances) ($),Mean total income (excl. Government pensions and allowances) ($),Total income (excl. Government pensions and allowances) - p80/P20 ratio,Total income (excl. Government pensions and allowances) - p80/P50 ratio,Total income (excl. Government pensions and allowances) - p20/P50 ratio,Total income (excl. Government pensions and allowances) - p10/P50 ratio,Total income (excl. Government pensions and allowances) - gini coefficient,Total income (excl. Government pensions and allowances) - income share of top 1% of earners,Total income (excl. Government pensions and allowances) - income share of top 5% of earners,Total income (excl. Government pensions and allowances) - income share of top 10% of earners,Total income (excl. Government pensions and allowances) - lowest Quartile (%),Total income (excl. Government pensions and allowances) - second Quartile (%),Total income (excl. Government pensions and allowances) - third Quartile (%),Total income (excl. Government pensions and allowances) - highest Quartile (%),Persons who reported gross capital gains (no.),Total value of gross capital gains ($m),Median value of gross capital gains ($),Mean value of gross capital gains ($),Age pension - Department of Veterans' Affairs (no.),Service pension - Department of Veterans' Affairs (no.),Income support supplement - Department of Veterans' Affairs (no.)
2018-2019,MITCHELL SHIRE COUNCIL,44299.0,21069,21069,Weekly,8252.44,,,,,2021,"49,712",17.4,"25,157","24,555",35.8,37.4,36.6,"31,960",64.3,"1,857","1,835","1,748","1,624","1,638","1,645","1,887","1,829","1,458","1,519","1,632","1,530","1,419","1,205","1,007",672,374,278,7.4,7.3,6.9,6.5,6.5,6.5,7.5,7.3,5.8,6.0,6.5,6.1,5.6,4.8,4.0,2.7,1.5,1.1,"1,723","1,727","1,612","1,398","1,297","1,716","1,928","1,749","1,519","1,607","1,607","1,542","1,416","1,153","1,021",685,395,460,7.0,7.0,6.6,5.7,5.3,7.0,7.9,7.1,6.2,6.5,6.5,6.3,5.8,4.7,4.2,2.8,1.6,1.9,"3,580","3,562","3,360","3,022","2,935","3,361","3,815","3,578","2,977","3,126","3,239","3,072","2,835","2,358","2,028","1,357",769,738,7.2,7.2,6.8,6.1,5.9,6.8,7.7,7.2,6.0,6.3,6.5,6.2,5.7,4.7,4.1,2.7,1.5,1.5,685,1.93,278,5.4,"4,760","3,491","1,269",59,113,-54,"1,073",2.2,1.7,4.0,1.7,0.7,1.5,0.5,3.2,0.4,0.8,"7,234",14.6,0.8,43.4,1.3,1.6,-,2.7,42.6,7.6,"43,575","3,121","2,769",88.1,6.3,5.6,"5,640",11.4,790,"1,145",2.0,2.9,24850,2020,"24,242",39,"1,471.70","54,704","60,707",82.3,"3,475",45,52.4,"9,600","15,093",6.8,"15,614",44,86.9,45,"5,566",8.8,711,58,20.1,"20,738","28,292",1.5,"26,014",41,"1,561.40","53,184","60,020",4.06,1.69,0.42,0.19,0.411,5.1,16.1,26.6,22.3,26.9,29.2,21.6,"1,167",37.3,"3,664","31,977",-,154,56
2019-2020,MITCHELL SHIRE COUNCIL,46082.0,19997,16428,Weekly,9122.85,,,,,2021,"49,712",17.4,"25,157","24,555",35.8,37.4,36.6,"31,960",64.3,"1,857","1,835","1,748","1,624","1,638","1,645","1,887","1,829","1,458","1,519","1,632","1,530","1,419","1,205","1,007",672,374,278,7.4,7.3,6.9,6.5,6.5,6.5,7.5,7.3,5.8,6.0,6.5,6.1,5.6,4.8,4.0,2.7,1.5,1.1,"1,723","1,727","1,612","1,398","1,297","1,716","1,928","1,749","1,519","1,607","1,607","1,542","1,416","1,153","1,021",685,395,460,7.0,7.0,6.6,5.7,5.3,7.0,7.9,7.1,6.2,6.5,6.5,6.3,5.8,4.7,4.2,2.8,1.6,1.9,"3,580","3,562","3,360","3,022","2,935","3,361","3,815","3,578","2,977","3,126","3,239","3,072","2,835","2,358","2,028","1,357",769,738,7.2,7.2,6.8,6.1,5.9,6.8,7.7,7.2,6.0,6.3,6.5,6.2,5.7,4.7,4.1,2.7,1.5,1.5,685,1.93,278,5.4,"4,760","3,491","1,269",59,113,-54,"1,073",2.2,1.7,4.0,1.7,0.7,1.5,0.5,3.2,0.4,0.8,"7,234",14.6,0.8,43.4,1.3,1.6,-,2.7,42.6,7.6,"43,575","3,121","2,769",88.1,6.3,5.6,"5,640",11.4,790,"1,145",2.0,2.9,24850,2020,"24,242",39,"1,471.70","54,704","60,707",82.3,"3,475",45,52.4,"9,600","15,093",6.8,"15,614",44,86.9,45,"5,566",8.8,711,58,20.1,"20,738","28,292",1.5,"26,014",41,"1,561.40","53,184","60,020",4.06,1.69,0.42,0.19,0.411,5.1,16.1,26.6,22.3,26.9,29.2,21.6,"1,167",37.3,"3,664","31,977",-,154,56
2020-2021,MITCHELL SHIRE COUNCIL,48969.0,22372,18780,Weekly,10218.02,,,,,2021,"49,712",17.4,"25,157","24,555",35.8,37.4,36.6,"31,960",64.3,"1,857","1,835","1,748","1,624","1,638","1,645","1,887","1,829","1,458","1,519","1,632","1,530","1,419","1,205","1,007",672,374,278,7.4,7.3,6.9,6.5,6.5,6.5,7.5,7.3,5.8,6.0,6.5,6.1,5.6,4.8,4.0,2.7,1.5,1.1,"1,723","1,727","1,612","1,398","1,297","1,716","1,928","1,749","1,519","1,607","1,607","1,542","1,416","1,153","1,021",685,395,460,7.0,7.0,6.6,5.7,5.3,7.0,7.9,7.1,6.2,6.5,6.5,6.3,5.8,4.7,4.2,2.8,1.6,1.9,"3,580","3,562","3,360","3,022","2,935","3,361","3,815","3,578","2,977","3,126","3,239","3,072","2,835","2,358","2,028","1,357",769,738,7.2,7.2,6.8,6.1,5.9,6.8,7.7,7.2,6.0,6.3,6.5,6.2,5.7,4.7,4.1,2.7,1.5,1.5,685,1.93,278,5.4,"4,760","3,491","1,269",59,113,-54,"1,073",2.2,1.7,4.0,1.7,0.7,1.5,0.5,3.2,0.4,0.8,"7,234",14.6,0.8,43.4,1.3,1.6,-,2.7,42.6,7.6,"43,575","3,121","2,769",88.1,6.3,5.6,"5,640",11.4,790,"1,145",2.0,2.9,24850,2020,"24,242",39,"1,471.70","54,704","60,707",82.3,"3,475",45,52.4,"9,600","15,093",6.8,"15,614",44,86.9,45,"5,566",8.8,711,58,20.1,"20,738","28,292",1.5,"26,014",41,"1,561.40","53,184","60,020",4.06,1.69,0.42,0.19,0.411,5.1,16.1,26.6,22.3,26.9,29.2,21.6,"1,167",37.3,"3,664","31,977",-,154,56
2021-2022,MITCHELL SHIRE COUNCIL,49684.0,21817,17615,Weekly,10311.94,,,,,2021,"49,712",17.4,"25,157","24,555",35.8,37.4,36.6,"31,960",64.3,"1,857","1,835","1,748","1,624","1,638","1,645","1,887","1,829","1,458","1,519","1,632","1,530","1,419","1,205","1,007",672,374,278,7.4,7.3,6.9,6.5,6.5,6.5,7.5,7.3,5.8,6.0,6.5,6.1,5.6,4.8,4.0,2.7,1.5,1.1,"1,723","1,727","1,612","1,398","1,297","1,716","1,928","1,749","1,519","1,607","1,607","1,542","1,416","1,153","1,021",685,395,460,7.0,7.0,6.6,5.7,5.3,7.0,7.9,7.1,6.2,6.5,6.5,6.3,5.8,4.7,4.2,2.8,1.6,1.9,"3,580","3,562","3,360","3,022","2,935","3,361","3,815","3,578","2,977","3,126","3,239","3,072","2,835","2,358","2,028","1,357",769,738,7.2,7.2,6.8,6.1,5.9,6.8,7.7,7.2,6.0,6.3,6.5,6.2,5.7,4.7,4.1,2.7,1.5,1.5,685,1.93,278,5.4,"4,760","3,491","1,269",59,113,-54,"1,073",2.2,1.7,4.0,1.7,0.7,1.5,0.5,3.2,0.4,0.8,"7,234",14.6,0.8,43.4,1.3,1.6,-,2.7,42.6,7.6,"43,575","3,121","2,769",88.1,6.3,5.6,"5,640",11.4,790,"1,145",2.0,2.9,24850,2020,"24,242",39,"1,471.70","54,704","60,707",82.3,"3,475",45,52.4,"9,600","15,093",6.8,"15,614",44,86.9,45,"5,566",8.8,711,58,20.1,"20,738","28,292",1.5,"26,014",41,"1,561.40","53,184","60,020",4.06,1.69,0.42,0.19,0.411,5.1,16.1,26.6,22.3,26.9,29.2,21.6,"1,167",37.3,"3,664","31,977",-,154,56
2022-2023,MITCHELL SHIRE COUNCIL,55708.0,17181,18584,Weekly,10273.0,,,,,2021,"49,712",17.4,"25,157","24,555",35.8,37.4,36.6,"31,960",64.3,"1,857","1,835","1,748","1,624","1,638","1,645","1,887","1,829","1,458","1,519","1,632","1,530","1,419","1,205","1,007",672,374,278,7.4,7.3,6.9,6.5,6.5,6.5,7.5,7.3,5.8,6.0,6.5,6.1,5.6,4.8,4.0,2.7,1.5,1.1,"1,723","1,727","1,612","1,398","1,297","1,716","1,928","1,749","1,519","1,607","1,607","1,542","1,416","1,153","1,021",685,395,460,7.0,7.0,6.6,5.7,5.3,7.0,7.9,7.1,6.2,6.5,6.5,6.3,5.8,4.7,4.2,2.8,1.6,1.9,"3,580","3,562","3,360","3,022","2,935","3,361","3,815","3,578","2,977","3,126","3,239","3,072","2,835","2,358","2,028","1,357",769,738,7.2,7.2,6.8,6.1,5.9,6.8,7.7,7.2,6.0,6.3,6.5,6.2,5.7,4.7,4.1,2.7,1.5,1.5,685,1.93,278,5.4,"4,760","3,491","1,269",59,113,-54,"1,073",2.2,1.7,4.0,1.7,0.7,1.5,0.5,3.2,0.4,0.8,"7,234",14.6,0.8,43.4,1.3,1.6,-,2.7,42.6,7.6,"43,575","3,121","2,769",88.1,6.3,5.6,"5,640",11.4,790,"1,145",2.0,2.9,24850,2020,"24,242",39,"1,471.70","54,704","60,707",82.3,"3,475",45,52.4,"9,600","15,093",6.8,"15,614",44,86.9,45,"5,566",8.8,711,58,20.1,"20,738","28,292",1.5,"26,014",41,"1,561.40","53,184","60,020",4.06,1.69,0.42,0.19,0.411,5.1,16.1,26.6,22.3,26.9,29.2,21.6,"1,167",37.3,"3,664","31,977",-,154,56
2018-2019,MOIRA SHIRE COUNCIL,30000.0,14479,12500,Weekly,4503.0,8364.0,Fortnightly,Yes,2368.0,2021,"30,367",7.5,"15,205","15,162",47.6,48.6,48.1,"17,057",56.2,766,913,933,854,695,796,758,744,745,859,948,"1,018","1,135","1,139","1,090",826,541,445,5.0,6.0,6.1,5.6,4.6,5.2,5.0,4.9,4.9,5.6,6.2,6.7,7.5,7.5,7.2,5.4,3.6,2.9,756,808,937,782,633,744,793,770,762,835,997,"1,070","1,119","1,131","1,128",751,548,598,5.0,5.3,6.2,5.2,4.2,4.9,5.2,5.1,5.0,5.5,6.6,7.1,7.4,7.5,7.4,5.0,3.6,3.9,"1,522","1,721","1,870","1,636","1,328","1,540","1,551","1,514","1,507","1,694","1,945","2,088","2,254","2,270","2,218","1,577","1,089","1,043",5.0,5.7,6.2,5.4,4.4,5.1,5.1,5.0,5.0,5.6,6.4,6.9,7.4,7.5,7.3,5.2,3.6,3.4,279,1.94,330,5.6,"2,127","2,051",76,27,49,-22,647,2.1,1.3,3.5,1.1,0.2,2.0,0.4,0.8,0.3,0.2,"3,012",9.9,0.9,51.1,0.3,0.7,-,0.7,37.7,8.5,"26,872","1,618","2,034",88.0,5.3,6.7,"1,601",5.2,18,862,0.1,3.4,24900,2020,"13,870",41,696.1,"45,447","50,184",72.8,"3,491",53,46.7,"6,569","13,366",10.2,"10,545",51,87.1,156,"8,258",14.8,435,58,10.2,"11,400","23,494",1.7,"16,213",47,811.4,"43,701","50,049",5.4,1.8,0.33,0.11,0.471,6.1,18.1,29.2,30.4,29.3,25.2,15.1,"1,158",62.2,"3,199","53,705",13,194,79
2019-2020,MOIRA SHIRE COUNCIL,30000.0,14078,14002,Weekly,4527.0,10534.0,Fortnightly,Yes,3348.0,2021,"30,367",7.5,"15,205","15,162",47.6,48.6,48.1,"17,057",56.2,766,913,933,854,695,796,758,744,745,859,948,"1,018","1,135","1,139","1,090",826,541,445,5.0,6.0,6.1,5.6,4.6,5.2,5.0,4.9,4.9,5.6,6.2,6.7,7.5,7.5,7.2,5.4,3.6,2.9,756,808,937,782,633,744,793,770,762,835,997,"1,070","1,119","1,131","1,128",751,548,598,5.0,5.3,6.2,5.2,4.2,4.9,5.2,5.1,5.0,5.5,6.6,7.1,7.4,7.5,7.4,5.0,3.6,3.9,"1,522","1,721","1,870","1,636","1,328","1,540","1,551","1,514","1,507","1,694","1,945","2,088","2,254","2,270","2,218","1,577","1,089","1,043",5.0,5.7,6.2,5.4,4.4,5.1,5.1,5.0,5.0,5.6,6.4,6.9,7.4,7.5,7.3,5.2,3.6,3.4,279,1.94,330,5.6,"2,127","2,051",76,27,49,-22,647,2.1,1.3,3.5,1.1,0.2,2.0,0.4,0.8,0.3,0.2,"3,012",9.9,0.9,51.1,0.3,0.7,-,0.7,37.7,8.5,"26,872","1,618","2,034",88.0,5.3,6.7,"1,601",5.2,18,862,0.1,3.4,24900,2020,"13,870",41,696.1,"45,447","50,184",72.8,"3,491",53,46.7,"6,569","13,366",10.2,"10,545",51,87.1,156,"8,258",14.8,435,58,10.2,"11,400","23,494",1.7,"16,213",47,811.4,"43,701","50,049",5.4,1.8,0.33,0.11,0.471,6.1,18.1,29.2,30.4,29.3,25.2,15.1,"1,158",62.2,"3,199","53,705",13,194,79
2020-2021,MOIRA SHIRE COUNCIL,30000.0,15000,14000,Weekly,4830.0,12000.0,Fortnightly,Yes,3711.0,2021,"30,367",7.5,"15,205","15,162",47.6,48.6,48.1,"17,057",56.2,766,913,933,854,695,796,758,744,745,859,948,"1,018","1,135","1,139","1,090",826,541,445,5.0,6.0,6.1,5.6,4.6,5.2,5.0,4.9,4.9,5.6,6.2,6.7,7.5,7.5,7.2,5.4,3.6,2.9,756,808,937,782,633,744,793,770,762,835,997,"1,070","1,119","1,131","1,128",751,548,598,5.0,5.3,6.2,5.2,4.2,4.9,5.2,5.1,5.0,5.5,6.6,7.1,7.4,7.5,7.4,5.0,3.6,3.9,"1,522","1,721","1,870","1,636","1,328","1,540","1,551","1,514","1,507","1,694","1,945","2,088","2,254","2,270","2,218","1,577","1,089","1,043",5.0,5.7,6.2,5.4,4.4,5.1,5.1,5.0,5.0,5.6,6.4,6.9,7.4,7.5,7.3,5.2,3.6,3.4,279,1.94,330,5.6,"2,127","2,051",76,27,49,-22,647,2.1,1.3,3.5,1.1,0.2,2.0,0.4,0.8,0.3,0.2,"3,012",9.9,0.9,51.1,0.3,0.7,-,0.7,37.7,8.5,"26,872","1,618","2,034",88.0,5.3,6.7,"1,601",5.2,18,862,0.1,3.4,24900,2020,"13,870",41,696.1,"45,447","50,184",72.8,"3,491",53,46.7,"6,569","13,366",10.2,"10,545",51,87.1,156,"8,258",14.8,435,58,10.2,"11,400","23,494",1.7,"16,213",47,811.4,"43,701","50,049",5.4,1.8,0.33,0.11,0.471,6.1,18.1,29.2,30.4,29.3,25.2,15.1,"1,158",62.2,"3,199","53,705",13,194,79
2021-2022,MOIRA SHIRE COUNCIL,30351.0,12172,11079,Weekly,4920.1,10511.0,Fortnightly,Yes,4061.92,2021,"30,367",7.5,"15,205","15,162",47.6,48.6,48.1,"17,057",56.2,766,913,933,854,695,796,758,744,745,859,948,"1,018","1,135","1,139","1,090",826,541,445,5.0,6.0,6.1,5.6,4.6,5.2,5.0,4.9,4.9,5.6,6.2,6.7,7.5,7.5,7.2,5.4,3.6,2.9,756,808,937,782,633,744,793,770,762,835,997,"1,070","1,119","1,131","1,128",751,548,598,5.0,5.3,6.2,5.2,4.2,4.9,5.2,5.1,5.0,5.5,6.6,7.1,7.4,7.5,7.4,5.0,3.6,3.9,"1,522","1,721","1,870","1,636","1,328","1,540","1,551","1,514","1,507","1,694","1,945","2,088","2,254","2,270","2,218","1,577","1,089","1,043",5.0,5.7,6.2,5.4,4.4,5.1,5.1,5.0,5.0,5.6,6.4,6.9,7.4,7.5,7.3,5.2,3.6,3.4,279,1.94,330,5.6,"2,127","2,051",76,27,49,-22,647,2.1,1.3,3.5,1.1,0.2,2.0,0.4,0.8,0.3,0.2,"3,012",9.9,0.9,51.1,0.3,0.7,-,0.7,37.7,8.5,"26,872","1,618","2,034",88.0,5.3,6.7,"1,601",5.2,18,862,0.1,3.4,24900,2020,"13,870",41,696.1,"45,447","50,184",72.8,"3,491",53,46.7,"6,569","13,366",10.2,"10,545",51,87.1,156,"8,258",14.8,435,58,10.2,"11,400","23,494",1.7,"16,213",47,811.4,"43,701","50,049",5.4,1.8,0.33,0.11,0.471,6.1,18.1,29.2,30.4,29.3,25.2,15.1,"1,158",62.2,"3,199","53,705",13,194,79
2022-2023,MOIRA SHIRE COUNCIL,30960.0,10943,12384,Weekly,4807.0,10957.0,Fortnightly,Yes,3646.26,2021,"30,367",7.5,"15,205","15,162",47.6,48.6,48.1,"17,057",56.2,766,913,933,854,695,796,758,744,745,859,948,"1,018","1,135","1,139","1,090",826,541,445,5.0,6.0,6.1,5.6,4.6,5.2,5.0,4.9,4.9,5.6,6.2,6.7,7.5,7.5,7.2,5.4,3.6,2.9,756,808,937,782,633,744,793,770,762,835,997,"1,070","1,119","1,131","1,128",751,548,598,5.0,5.3,6.2,5.2,4.2,4.9,5.2,5.1,5.0,5.5,6.6,7.1,7.4,7.5,7.4,5.0,3.6,3.9,"1,522","1,721","1,870","1,636","1,328","1,540","1,551","1,514","1,507","1,694","1,945","2,088","2,254","2,270","2,218","1,577","1,089","1,043",5.0,5.7,6.2,5.4,4.4,5.1,5.1,5.0,5.0,5.6,6.4,6.9,7.4,7.5,7.3,5.2,3.6,3.4,279,1.94,330,5.6,"2,127","2,051",76,27,49,-22,647,2.1,1.3,3.5,1.1,0.2,2.0,0.4,0.8,0.3,0.2,"3,012",9.9,0.9,51.1,0.3,0.7,-,0.7,37.7,8.5,"26,872","1,618","2,034",88.0,5.3,6.7,"1,601",5.2,18,862,0.1,3.4,24900,2020,"13,870",41,696.1,"45,447","50,184",72.8,"3,491",53,46.7,"6,569","13,366",10.2,"10,545",51,87.1,156,"8,258",14.8,435,58,10.2,"11,400","23,494",1.7,"16,213",47,811.4,"43,701","50,049",5.4,1.8,0.33,0.11,0.471,6.1,18.1,29.2,30.4,29.3,25.2,15.1,"1,158",62.2,"3,199","53,705",13,194,79
2018-2019,MONASH CITY COUNCIL,197313.0,72485,69266,Weekly,31697.0,62780.0,Fortnightly,No,17279.0,2021,"192,893","2,367.3","96,650","96,243",36.0,39.9,38.0,"128,084",66.4,"4,527","5,511","5,660","5,843","9,135","9,152","7,167","6,839","6,064","5,864","5,728","5,214","4,476","3,855","3,536","3,025","2,492","2,562",4.7,5.7,5.9,6.0,9.5,9.5,7.4,7.1,6.3,6.1,5.9,5.4,4.6,4.0,3.7,3.1,2.6,2.7,"4,234","5,085","5,309","5,497","7,537","6,810","6,832","6,915","6,400","6,256","6,037","5,383","4,935","4,527","4,216","3,549","3,075","3,646",4.4,5.3,5.5,5.7,7.8,7.1,7.1,7.2,6.6,6.5,6.3,5.6,5.1,4.7,4.4,3.7,3.2,3.8,"8,761","10,596","10,969","11,340","16,672","15,962","13,999","13,754","12,464","12,120","11,765","10,597","9,411","8,382","7,752","6,574","5,567","6,208",4.5,5.5,5.7,5.9,8.6,8.3,7.3,7.1,6.5,6.3,6.1,5.5,4.9,4.3,4.0,3.4,2.9,3.2,"1,576",1.14,"1,441",4.5,"13,369","15,823","-2,454","1,852","6,421","-4,569",522,0.3,1.3,3.0,5.6,1.9,8.7,15.2,12.4,1.1,1.2,"95,826",50.3,7.2,39.3,7.5,2.7,0.4,1.4,35.8,5.7,"139,597","43,836","6,964",73.3,23.0,3.7,"98,988",52.0,145,"1,827",0.1,1.1,24970,2020,"98,812",37,"6,296.40","51,173","63,721",72.8,"16,259",41,385.4,"10,497","23,706",7.0,"88,792",44,791.4,267,"8,913",18.2,"2,106",67,65.7,"24,223","31,182",1.2,"115,268",41,"7,230.60","46,746","62,729",6.32,2.08,0.33,0.12,0.5,7.9,21.2,33.2,30.3,24.0,21.4,24.2,"11,614",323.2,"2,703","27,827",12,356,208
2019-2020,MONASH CITY COUNCIL,202847.0,75024,78385,Weekly,34777.0,67000.0,Fortnightly,No,21273.0,2021,"192,893","2,367.3","96,650","96,243",36.0,39.9,38.0,"128,084",66.4,"4,527","5,511","5,660","5,843","9,135","9,152","7,167","6,839","6,064","5,864","5,728","5,214","4,476","3,855","3,536","3,025","2,492","2,562",4.7,5.7,5.9,6.0,9.5,9.5,7.4,7.1,6.3,6.1,5.9,5.4,4.6,4.0,3.7,3.1,2.6,2.7,"4,234","5,085","5,309","5,497","7,537","6,810","6,832","6,915","6,400","6,256","6,037","5,383","4,935","4,527","4,216","3,549","3,075","3,646",4.4,5.3,5.5,5.7,7.8,7.1,7.1,7.2,6.6,6.5,6.3,5.6,5.1,4.7,4.4,3.7,3.2,3.8,"8,761","10,596","10,969","11,340","16,672","15,962","13,999","13,754","12,464","12,120","11,765","10,597","9,411","8,382","7,752","6,574","5,567","6,208",4.5,5.5,5.7,5.9,8.6,8.3,7.3,7.1,6.5,6.3,6.1,5.5,4.9,4.3,4.0,3.4,2.9,3.2,"1,576",1.14,"1,441",4.5,"13,369","15,823","-2,454","1,852","6,421","-4,569",522,0.3,1.3,3.0,5.6,1.9,8.7,15.2,12.4,1.1,1.2,"95,826",50.3,7.2,39.3,7.5,2.7,0.4,1.4,35.8,5.7,"139,597","43,836","6,964",73.3,23.0,3.7,"98,988",52.0,145,"1,827",0.1,1.1,24970,2020,"98,812",37,"6,296.40","51,173","63,721",72.8,"16,259",41,385.4,"10,497","23,706",7.0,"88,792",44,791.4,267,"8,913",18.2,"2,106",67,65.7,"24,223","31,182",1.2,"115,268",41,"7,230.60","46,746","62,729",6.32,2.08,0.33,0.12,0.5,7.9,21.2,33.2,30.3,24.0,21.4,24.2,"11,614",323.2,"2,703","27,827",12,356,208
